nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped.1,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped.2,drug_is_mapped.3,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE,_primary_target,_disease,pubmed_total_raw,pubmed_clinical_trial_raw,pubmed_recent_raw,pubmed_status,pubmed_data_missing,log_pubmed_total_raw,log_pubmed_clinical_trial_raw,log_pubmed_recent_raw,clinical_publication_fraction
NCT01995669,A Phase I/II Study of Lenalidomide and Obinutuzumab (GA101) in Relapsed Indolent Non-Hodgkin's Lymphoma,COMPLETED,obinutuzumab,MS4A1,antibody,lymphoma,True,2014.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.88,0.65,0.7,0.92,0.4,0.68,0.85,0.029,0.0,0.9482758620689654,0.0,0.65,,,,0,1,0,525.0,0.0006596552380952,1.0,0.5,0.0,0.0,0.05,0.44,0.7,11.0,0.55,0.22,0.6,0.5,0.5,-0.44,0.5,0.0,0.4,0.6,0.0,0.5,0.68,0.544,0.9,1.0,0.73,0.73,0.8,1,1.0,0.25,0.35,0.65,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.0,0.0,0.682,0.88,0.9482758620689654,0.0145,0.325,0.5,0.3,0.7,0.8,0.589,52.8785,0.295,0.3608,0.3568,0.1976,10.8979,ms4a1,lymphoma,29.0,0.0,11.0,complete,0,3.4011973816621555,0.0,2.4849066497880004,0.0
NCT02206425,A Phase 1/2 Study of Ixazomib as a Replacement for Bortezomib or Carfilzomib for Multiple Myeloma (MM) Patients Recently Relapsed or Refractory to Their Last Combination Regimen Containing Either Bortezomib or Carfilzomib,COMPLETED,lenalidomide,CRBN,small_molecule,multiple myeloma,True,2014.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.206,0.05,0.6067961165048543,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.024271844660194174,0.01699029126213592,0.15,0.3,0.6067961165048543,0.128,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1309,0.28,0.1912,12.8714,crbn,multiple myeloma,206.0,5.0,50.0,complete,0,5.332718793265369,1.791759469228055,3.9318256327243257,0.024271844660194174
NCT00062010,Interferon Alpha (NSC# 377523) Plus 13-Cis-Retinoic Acid Modulation Of BCL-2 Plus Paclitaxel For Recurrent Small Cell Lung Cancer,COMPLETED,paclitaxel,TUBB,small_molecule,cancer nos,True,2004.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3085,0.04,0.0,14.5451,tubb,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT01351623,Phase II Study of Infusional Carfilzomib in Patients With Relapsed or Refractory Multiple Myeloma,COMPLETED,carfilzomib,PSMB5,small_molecule,multiple myeloma,True,2011.0,1,1,1,completed+positive_text+results,1,1.0,0.85,0.6,0.65,0.92,0.4,0.65,0.8,0.033,0.02,0.7575757575757576,0.0,0.45,,,,0,1,0,1170.0,0.0009419982905982,1.0,1.0,1.0,0.6293333333333334,0.05,0.38,0.7,173.0,1.0,1.0,0.4,0.5,0.5,-0.83,1.0,1.0,0.4,0.6,0.0,0.5,0.65,0.52,0.8,0.9,0.62,0.62,0.7,1,1.0,0.25,0.3,0.45,0.0,0.0,0.8673333333333334,0.0,0.8673333333333334,0.0,0.0,0.06060606060606061,0.04242424242424242,0.94,0.85,0.7575757575757576,0.026500000000000003,0.3,0.5,0.3,0.7,0.8,0.5285,117.7699,0.295,0.4759,0.35,0.1857,23.8819,psmb5,multiple myeloma,33.0,2.0,10.0,complete,0,3.5263605246161616,1.0986122886681098,2.3978952727983707,0.06060606060606061
NCT01449279,A Pilot Study of Ipilimumab in Subjects With Stage IV Melanoma Receiving Palliative Radiation Therapy,COMPLETED,ipilimumab,CTLA4,antibody,melanoma,False,2011.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.96,0.5452978828163466,0.0,0.55,,,,1,1,1,822.0,0.0007566520681265,1.0,0.5,0.0,0.0,0.05,0.36,0.7,11.0,0.55,0.22,0.5,0.5,0.5,-0.12,0.0,0.0,0.4,0.6,0.0,0.5,0.62,0.496,0.8,0.9,0.61,0.61,0.8,1,1.0,0.7,0.6,0.8,1.0,1.0,0.0,0.5700000000000001,0.5700000000000001,1.0,0.5,0.047267355982274745,0.03308714918759232,0.45,0.3,0.5452978828163466,0.98,0.1,,,,,0.428,82.3775,0.0,0.5215,0.28,0.4745,16.7762,ctla4,melanoma,2031.0,96.0,443.0,complete,0,7.616775808698373,4.574710978503383,6.095824562432225,0.047267355982274745
NCT02703779,"An Exploratory Trial to Estimate the Proportion of Patients With Tumor Cell Contaminated, Flow Positive Leukapheresis Products Collected With and Without Bortezomib as In-vivo Purging Prior to Autologous Stem Cell Harvest for Multiple Myeloma",COMPLETED,bortezomib,PSMB5,small_molecule,multiple myeloma,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.6,0.65,0.92,0.4,0.65,0.8,0.033,0.02,0.7575757575757576,0.0,0.45,,,,0,1,0,1170.0,0.0009419982905982,1.0,1.0,1.0,0.6293333333333334,0.05,0.38,0.7,173.0,1.0,1.0,0.4,0.5,0.5,-0.83,1.0,1.0,0.4,0.6,0.0,0.5,0.65,0.52,0.8,0.9,0.62,0.62,0.7,1,1.0,0.25,0.3,0.45,0.0,0.0,0.8673333333333334,0.0,0.8673333333333334,0.0,0.0,0.06060606060606061,0.04242424242424242,0.94,0.85,0.7575757575757576,0.026500000000000003,0.3,0.5,0.3,0.7,0.8,0.5285,117.7699,0.295,0.4759,0.35,0.1857,23.8819,psmb5,multiple myeloma,33.0,2.0,10.0,complete,0,3.5263605246161616,1.0986122886681098,2.3978952727983707,0.06060606060606061
NCT00242762,"A Phase II Study to Evaluate the Safety and Efficacy of the Combination of ZD1839 (IRESSA™), Docetaxel and Cisplatin in Subjects With Recurrent and/or Metastatic Head and Neck Cancer",COMPLETED,cisplatin,DNA,small_molecule,hnscc,True,2003.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.31,0.6453362255965293,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.016811279826464208,0.011767895878524944,0.42,0.3,0.6453362255965293,0.655,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.4105,0.28,0.4339,11.8933,dna,hnscc,1844.0,31.0,476.0,complete,0,7.520234556474628,3.4657359027997265,6.1675164908883415,0.016811279826464208
NCT00003270,Cord Blood Transplantation for Hematologic Malignancies and Bone Marrow Failure Syndromes,COMPLETED,cyclophosphamide,DNA,small_molecule,multiple myeloma,True,1997.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.55,0.4660367722165475,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.028089887640449437,0.019662921348314606,0.42,0.3,0.4660367722165475,0.775,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.4465,0.28,0.4204,11.8991,dna,multiple myeloma,1958.0,55.0,365.0,complete,0,7.580189417944541,4.02535169073515,5.902633333401366,0.028089887640449437
NCT00820170,A Phase I-II Study of Dasatinib in Combination With Weekly Paclitaxel for Patients With Metastatic Breast Carcinoma,COMPLETED,dasatinib,ABL1,small_molecule,breast cancer,True,2009.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.036,0.01,0.5555555555555556,0.0,0.8,,,,1,1,0,399.0,0.0007217443609022,0.798,1.0,1.0,0.5742,0.1,1.0,0.7,13.0,0.65,0.26,0.75,1.0,1.0,-0.77,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.84,0.84,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.8935500000000001,0.0,0.8935500000000001,0.0,0.0,0.027777777777777776,0.01944444444444444,0.51,0.3,0.5555555555555556,0.023,0.1,0.5,0.3,0.7,0.8,0.7145,40.5161,0.295,0.2714,0.28,0.1326,8.4209,abl1,breast cancer,36.0,1.0,8.0,complete,0,3.6109179126442243,0.6931471805599453,2.1972245773362196,0.027777777777777776
NCT01593254,"An Open Label, Randomized (2:1) Phase IIb Study of Dasatinib Versus Imatinib in Patients With Chronic Phase Chronic Myeloid Leukemia Who Have Not Achieved an Optimal Response to 3 Months of Therapy With 400 mg Imatinib",COMPLETED,imatinib,ABL1,small_molecule,leukemia,True,2012.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.97,0.88,0.9,0.98,0.4,0.72,0.93,1.0,1.0,0.8068247541931752,0.0,0.8,,,,0,1,0,399.0,0.0007217443609022,0.798,1.0,1.0,0.5742,0.1,1.0,0.7,13.0,0.65,0.26,0.75,1.0,1.0,-0.77,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.84,0.84,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.8935500000000001,0.0,0.8935500000000001,0.0,0.0,0.04945054945054945,0.03461538461538461,0.778,0.97,0.8068247541931752,1.0,0.44,0.5,0.3,0.7,0.8,0.914,40.6851,0.295,0.7126,0.378,0.5307,8.6473,abl1,leukemia,3458.0,171.0,1116.0,complete,0,8.148734808937169,5.147494476813453,7.018401799069201,0.04945054945054945
NCT02640508,Phase II Trial of Eribulin and Lenvatinib in Advanced Solid Tumors (CTMS# 15-2139),COMPLETED,lenvatinib,VEGFR2,small_molecule,solid tumors,False,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.321,0.49,0.35046728971962615,0.0,0.55,,,,1,1,1,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.1526479750778816,0.10685358255451712,0.3299999999999999,0.3,0.35046728971962615,0.40549999999999997,0.1,,,,,0.4125,60.835,0.0,0.3251,0.28,0.2547,12.4026,vegfr2,solid tumors,321.0,49.0,45.0,complete,0,5.7745515455444085,3.912023005428146,3.828641396489095,0.1526479750778816
NCT02321540,A Phase I/II Study of Ibrutinib in Previously Treated Epidermal Growth Factor Receptor (EGFR) Mutant Non-Small Cell Lung Cancer,COMPLETED,ibrutinib,BTK,small_molecule,cancer nos,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.65,,,,1,1,0,529.0,0.0007996710775047,1.0,0.5,0.1,0.796,0.05,1.0,0.7,14.0,0.7,0.28,0.6,1.0,1.0,-0.65,1.0,1.0,0.4,0.6,0.0,0.5,0.75,0.6000000000000001,0.9,1.0,0.77,0.77,0.7,1,1.0,0.3,0.4,0.65,0.0,0.0,0.554,0.0,0.554,0.0,0.5,0.0,0.0,0.54,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.681,53.3119,0.295,0.268,0.28,0.0,10.9577,btk,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00045110,A Phase I/II Trial of OSI-774 in Patients With Recurrent Malignant Gliomas and Malignant Gliomas Post Radiation Therapy,COMPLETED,erlotinib,EGFR,small_molecule,glioblastoma,True,2002.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.87,0.5761099365750528,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.0306553911205074,0.02145877378435518,0.72,0.3,0.5761099365750528,0.935,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.6395,0.28,0.4674,16.0349,egfr,glioblastoma,2838.0,87.0,654.0,complete,0,7.951207156472972,4.477336814478207,6.484635235635252,0.0306553911205074
NCT00741260,"A Phase 1/2, Open-Label Study Of Neratinib (HKI-272) In Combination With Capecitabine In Subjects With Solid Tumors And ErbB-2 Positive Metastatic Or Locally Advanced Breast Cancer",COMPLETED,neratinib,ERBB2,small_molecule,breast cancer,True,2008.0,1,1,1,completed+positive_text+results,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.38055624534392846,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.7,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,0.046684877079711945,0.03267941395579836,0.98,0.95,0.38055624534392846,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.4443,15.4274,erbb2,breast cancer,4027.0,188.0,613.0,complete,0,8.301025253838453,5.241747015059643,6.419994928147142,0.046684877079711945
NCT00258362,"A Phase II Trial of Induction Carboplatin and Docetaxel Followed by Radiotherapy Then Consolidation Chemotherapy With Carboplatin and Docetaxel in Stage III, IV and Recurrent Endometrial Cancer",COMPLETED,carboplatin,DNA,small_molecule,endometrial cancer,True,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.22,0.6731294374658655,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.012015292190060076,0.008410704533042053,0.42,0.3,0.6731294374658655,0.61,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.397,0.28,0.4308,11.8903,dna,endometrial cancer,1831.0,22.0,493.0,complete,0,7.513163545234075,3.1354942159291497,6.202535517187923,0.012015292190060076
NCT00612586,"A Double-Blind, Randomized, Placebo-Controlled, Phase 2 Study of Enzastaurin With 5-FU/LV Plus Bevacizumab as Maintenance Regimen Following First Line Therapy for Metastatic Colorectal Cancer",COMPLETED,bevacizumab,VEGFA,antibody,colorectal cancer,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.55,0.6,0.9,0.4,0.72,0.82,0.55,0.28,0.6318181818181818,0.0,0.75,,,,0,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.05090909090909091,0.03563636363636363,0.94,0.85,0.6318181818181818,0.41500000000000004,0.275,0.5,0.3,0.7,0.8,0.809,58.9099,0.295,0.6455,0.3533,0.3185,12.2277,vegfa,colorectal cancer,550.0,28.0,139.0,complete,0,6.311734809152915,3.367295829986474,4.941642422609304,0.05090909090909091
NCT01495247,"A Dose-finding Phase Ib Study Followed by an Open-label, Randomized Phase II Study of BEZ235 Plus Paclitaxel in Patients With HER2 Negative, Inoperable Locally Advanced or Metastatic Breast Cancer",TERMINATED,paclitaxel,TUBB,small_molecule,breast cancer,True,2012.0,0,0,0,terminated+negative_text,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.016,0.01,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0625,0.04375,0.63,0.3,1.0,0.013000000000000001,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3124,0.04,0.2295,14.5688,tubb,breast cancer,16.0,1.0,7.0,complete,0,2.833213344056216,0.6931471805599453,2.0794415416798357,0.0625
NCT02891447,"A Phase II Study of Cytoreduction, Gastrectomy, and Hyperthermic Intraperitoneal Chemoperfusion (HIPEC) in Patients With Gastric Adenocarcinoma and Carcinomatosis or Positive Cytology",COMPLETED,cisplatin,DNA,small_molecule,gastric cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.65,0.5024599125364431,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.011844023323615161,0.008290816326530613,0.42,0.3,0.5024599125364431,0.825,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.4615,0.28,0.4289,11.903,dna,gastric cancer,5488.0,65.0,1103.0,complete,0,8.610501368549889,4.189654742026425,7.00669522683704,0.011844023323615161
NCT02316340,Modulation of Autophagy: A Clinical Study of Vorinostat Plus Hydroxychloroquine Versus Regorafenib in Refractory Metastatic Colorectal Cancer (mCRC) Patients (CTMS# 14-2015),COMPLETED,regorafenib,VEGFR2,small_molecule,colorectal cancer,True,2015.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.291,0.24,0.5756013745704467,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.08247422680412371,0.057731958762886594,0.3299999999999999,0.3,0.5756013745704467,0.26549999999999996,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2832,0.28,0.2453,12.4228,vegfr2,colorectal cancer,291.0,24.0,67.0,complete,0,5.676753802268282,3.2188758248682006,4.219507705176107,0.08247422680412371
NCT02499120,"A RANDOMIZED, MULTICENTER, DOUBLE-BLIND PHASE 2 STUDY OF PALBOCICLIB PLUS CETUXIMAB VERSUS CETUXIMAB FOR THE TREATMENT OF HUMAN PAPILLOMAVIRUS-NEGATIVE, CETUXIMAB-NAÏVE PATIENTS WITH RECURRENT/METASTATIC SQUAMOUS CELL CARCINOMA OF THE HEAD AND NECK AFTER FAILURE OF ONE PRIOR PLATINUM-CONTAINING CHEMOTHERAPY REGIMEN",COMPLETED,cetuximab,EGFR,antibody,hnscc,True,2015.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.7,0.4633360193392425,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.05640612409347301,0.0394842868654311,0.72,0.3,0.4633360193392425,0.85,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.614,0.28,0.4422,16.0273,egfr,hnscc,1241.0,70.0,230.0,complete,0,7.124478262493424,4.2626798770413155,5.442417710521793,0.05640612409347301
NCT00305682,Transplantation of Unrelated Donor Umbilical Cord Blood in Patients With Hematological Malignancies Using a Non-Myeloablative Preparative Regimen,COMPLETED,cyclophosphamide,DNA,small_molecule,leukemia,True,2005.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.25010460251046024,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.014811715481171548,0.010368200836820083,0.42,0.3,0.25010460251046024,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.4058,11.9112,dna,leukemia,23900.0,354.0,2391.0,complete,0,10.081675578048475,5.872117789475416,7.779885115070522,0.014811715481171548
NCT00632359,A Study of Lenalidomide in Patients With Chronic Lymphocytic Leukemia and Residual Disease After Chemotherapy - RV-CLL-PI-0270,COMPLETED,lenalidomide,CRBN,small_molecule,leukemia,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.071,0.0,1.0,0.0,0.4,,,,1,1,0,630.0,0.0008394936507936,1.0,0.5,0.0,0.0,0.05,0.32,0.7,1.0,0.05,0.02,0.35,0.5,0.5,-0.55,1.0,1.0,0.4,0.6,0.0,0.5,0.55,0.44,0.6,0.7,0.58,0.58,0.7,1,1.0,0.3,0.4,0.55,0.1,0.0,0.27,0.0,0.27,0.0,0.5,0.0,0.0,0.15,0.3,1.0,0.0355,0.1,0.5,0.3,0.7,0.8,0.3965,63.2775,0.295,0.1031,0.28,0.2195,12.8687,crbn,leukemia,71.0,0.0,40.0,complete,0,4.276666119016055,0.0,3.713572066704308,0.0
NCT00473746,"Phase I/II Open Label Dose Escalation Study of the 17α-Hydroxylase/ C17,20-Lyase Inhibitor, Abiraterone Acetate in Hormone Refractory Prostate Cancer",COMPLETED,abiraterone,CYP17A1,small_molecule,prostate cancer,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.9,0.65,0.7,0.95,0.4,0.72,0.85,0.245,0.11,0.5510204081632653,0.0,0.7,,,,0,1,0,682.0,0.0007660322580645,1.0,1.0,1.0,0.6927,0.05,0.34,0.7,3.0,0.15,0.06,0.65,0.5,0.5,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.62,0.496,0.8,0.9,0.77,0.77,0.7,1,1.0,0.1,0.15,0.25,0.0,0.0,0.883175,0.0,0.883175,0.0,0.0,0.044897959183673466,0.031428571428571424,0.45,0.9,0.5510204081632653,0.1775,0.325,0.5,0.3,0.7,0.8,0.601,68.9889,0.295,0.3033,0.3608,0.2033,14.1126,cyp17a1,prostate cancer,245.0,11.0,54.0,complete,0,5.5053315359323625,2.4849066497880004,4.007333185232471,0.044897959183673466
NCT02784288,Phase II Treatment Stratification Trial Using Neck Dissection-Driven Selection to Improve Quality of Life for Low Risk Patients With HPV+ Oropharyngeal Squamous Cell Cancer,COMPLETED,carboplatin,DNA,small_molecule,cancer nos,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.0,0.0,0.42,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.214,0.28,0.0,11.8106,dna,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
